month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
4,11,3,3,234,297.5,0,24,0,3,2,0,1,0,0,0,0,0,0
4,6,5,6,650,300.0,2,72,0,4,0,0,1,2,0,0,1,0,0
4,7,3,21,1902,304.5,0,43,0,4,2,1,1,0,0,1,0,0,0
7,4,6,22,478,307.0,1,49,0,3,0,1,1,3,0,0,0,0,0
7,14,5,13,2811,301.5,2,68,0,0,0,1,1,1,0,1,0,1,0
6,19,2,19,631,303.5,0,86,0,2,2,0,1,1,0,0,1,0,0
11,7,5,23,230,287.5,2,5,0,4,1,1,0,0,0,0,0,0,0
8,25,6,8,328,297.0,1,70,0,0,0,1,1,1,0,0,0,0,0
4,15,1,1,1975,295.5,0,13,0,3,2,0,1,3,0,1,0,0,0
2,27,4,13,1000,283.5,2,36,0,0,0,0,0,0,0,0,0,0,1
12,16,1,8,0,279.0,1,57,0,0,0,0,0,0,0,0,0,0,0
4,17,6,6,2108,296.0,2,45,0,1,2,0,1,0,0,1,1,0,0
12,25,0,20,270,287.0,2,1,0,4,2,1,0,0,0,0,0,0,0
4,12,0,0,1615,295.0,2,99,0,1,0,0,1,0,0,1,0,0,0
5,5,2,9,1379,300.5,2,62,0,0,0,0,1,3,0,0,0,1,0
8,21,1,15,274,301.5,0,43,0,0,0,0,1,2,0,0,0,0,0
3,9,6,0,1684,297.0,0,64,0,0,0,0,1,1,0,1,0,0,0
5,21,5,18,1456,303.0,0,48,0,0,0,1,1,3,0,0,0,1,0
2,10,6,11,150,279.5,0,70,0,0,0,1,0,0,0,0,0,0,0
11,22,4,2,70,278.0,0,20,0,3,1,0,0,0,0,0,0,0,0
12,12,0,21,200,284.5,2,35,0,1,1,1,0,0,0,0,0,0,0
6,24,4,21,2134,304.5,0,35,0,2,2,1,1,4,0,1,0,0,0
12,16,5,10,1150,282.0,1,34,0,0,0,1,0,0,0,0,0,0,1
2,26,5,18,2150,282.0,1,81,0,0,0,1,0,0,0,0,0,1,1
10,24,5,1,20,273.5,1,69,0,2,0,0,0,0,0,0,0,0,0
5,21,0,16,1394,303.0,1,20,0,0,0,0,1,4,0,0,0,1,0
5,27,1,11,167,299.5,1,67,0,0,0,0,1,1,0,0,0,0,0
8,6,1,13,2681,300.5,0,60,0,0,0,0,1,1,0,1,0,1,0
9,10,6,22,190,285.0,0,21,0,0,1,1,0,0,0,0,0,0,0
12,10,5,17,1500,284.5,2,61,0,0,0,1,0,0,0,0,1,1,0
9,27,0,0,20,273.0,1,48,0,2,0,0,0,0,0,0,0,0,0
4,10,2,5,1907,299.5,2,77,0,1,2,0,1,2,0,1,0,0,0
6,4,2,8,2740,300.0,1,91,0,0,0,0,1,1,0,1,0,1,0
10,20,6,16,150,282.0,2,42,0,0,0,1,0,0,0,0,0,0,0
11,4,1,22,20,287.0,0,22,0,2,0,0,0,0,0,0,0,0,0
4,22,3,17,3243,303.5,2,60,0,0,0,0,1,4,0,1,1,1,0
2,21,3,1,40,275.5,2,44,0,0,1,0,0,0,0,0,0,0,0
12,4,3,1,120,277.5,2,5,0,4,2,0,0,0,0,0,0,0,0
12,30,1,0,120,277.0,0,38,0,4,2,0,0,0,0,0,0,0,0
2,28,1,11,2000,282.5,0,57,0,0,0,0,0,0,0,0,0,1,1
6,15,3,4,1733,295.0,2,78,0,3,2,0,1,0,0,1,0,0,0
6,21,1,14,349,301.0,0,61,0,0,0,0,1,4,0,0,0,0,0
11,23,1,16,0,283.0,0,27,0,0,0,0,0,0,0,0,0,0,0
11,6,3,20,250,286.0,0,71,0,2,2,1,0,0,0,0,0,0,0
4,4,3,6,565,296.0,1,46,0,2,0,0,1,0,0,0,1,0,0
11,23,1,8,0,277.0,1,28,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,120,275.5,1,52,0,4,2,0,0,0,0,0,0,0,0
6,25,2,0,294,296.0,1,81,0,0,0,0,1,3,0,0,0,0,0
2,1,0,21,170,285.5,2,10,0,2,0,1,0,0,0,0,0,0,0
10,3,5,22,250,287.0,2,94,0,2,2,1,0,0,0,0,0,0,0
11,16,1,8,1000,277.0,0,53,0,0,0,0,0,0,0,0,0,1,0
8,3,2,5,1874,295.5,1,72,0,4,1,0,1,2,0,1,0,0,0
3,29,1,2,417,298.0,0,82,0,2,2,0,1,2,0,0,0,0,0
3,4,5,6,639,296.0,2,39,0,0,1,0,1,1,0,0,1,0,0
11,26,5,9,1150,278.5,1,4,0,0,0,1,0,0,0,0,0,1,0
8,24,1,10,215,300.0,2,51,0,0,0,0,1,1,0,0,0,0,0
9,1,5,6,380,279.0,1,21,0,3,0,0,0,0,0,0,1,0,0
9,17,4,0,50,275.0,0,17,0,1,1,0,0,0,0,0,0,0,0
11,22,6,10,1150,281.0,0,84,0,0,0,1,0,0,0,0,0,1,0
3,3,4,15,326,304.5,2,93,0,0,0,0,1,3,0,0,0,0,0
7,11,5,2,1990,295.0,1,17,0,0,2,0,1,4,0,1,0,0,0
7,6,4,15,166,304.5,2,6,0,0,0,0,1,1,0,0,0,0,0
8,9,2,2,416,294.0,2,87,0,2,1,0,1,3,0,0,0,0,0
3,8,1,5,309,299.5,0,34,0,1,1,0,1,2,0,0,0,0,0
7,22,1,9,301,299.5,0,89,0,0,0,0,1,3,0,0,0,0,0
2,27,5,23,200,288.5,2,14,0,1,1,1,0,0,0,0,0,0,0
4,7,6,13,1938,302.5,1,9,0,0,0,1,1,2,0,1,0,0,0
4,19,6,2,1835,296.0,2,44,0,0,0,0,1,3,0,1,0,0,0
10,27,1,2,60,274.0,1,64,0,2,1,0,0,0,0,0,0,0,0
10,12,6,0,0,277.0,0,83,0,0,0,0,0,0,0,0,0,0,0
11,30,6,14,150,282.0,1,88,0,0,0,1,0,0,0,0,0,0,0
7,27,2,12,2735,301.0,1,96,0,0,0,0,1,1,0,1,0,1,0
3,12,6,19,2261,303.5,0,70,0,4,1,1,1,1,0,1,1,0,0
7,27,3,18,1311,303.0,2,18,0,0,0,0,1,3,0,0,0,1,0
2,27,3,6,390,280.0,0,13,0,0,1,0,0,0,0,0,1,0,0
5,14,4,11,1406,298.5,1,44,0,0,0,0,1,4,0,0,0,1,0
12,4,6,8,150,281.0,2,89,0,0,0,1,0,0,0,0,0,0,0
12,19,2,8,1000,280.0,2,72,0,0,0,0,0,0,0,0,0,0,1
8,10,1,7,666,299.5,0,14,0,0,0,0,1,2,0,0,1,0,0
6,9,5,9,1893,297.5,1,69,0,0,0,1,1,2,0,1,0,0,0
5,19,3,2,1875,297.0,0,59,0,2,2,0,1,2,0,1,0,0,0
7,4,1,13,340,302.5,1,98,0,0,0,0,1,3,0,0,0,0,0
3,20,4,20,2131,307.0,2,97,0,3,2,1,1,3,0,1,0,0,0
5,16,2,1,1745,296.5,1,51,0,0,0,0,1,1,0,1,0,0,0
9,27,5,9,1150,277.5,2,13,0,0,0,1,0,0,0,0,0,0,1
3,30,4,1,1822,295.5,2,98,0,1,2,0,1,2,0,1,0,0,0
8,10,6,18,1354,305.0,1,59,0,0,0,1,1,1,0,0,0,1,0
7,2,4,19,608,305.5,1,26,0,3,0,0,1,2,0,0,1,0,0
9,15,2,21,240,287.5,0,53,0,1,2,1,0,0,0,0,0,0,0
9,29,2,13,1000,282.5,1,91,0,0,0,0,0,0,0,0,0,0,1
4,27,2,5,371,298.5,2,46,0,3,0,0,1,3,0,0,0,0,0
2,23,6,4,80,276.0,0,92,0,4,1,0,0,0,0,0,0,0,0
3,8,1,9,1353,300.5,1,81,0,0,0,0,1,3,0,0,0,1,0
6,29,0,19,685,306.5,2,78,0,3,1,0,1,2,0,0,1,0,0
5,14,1,6,2161,298.0,2,94,0,0,0,0,1,3,0,1,1,0,0
4,27,4,3,1785,296.5,2,91,0,4,2,0,1,0,0,1,0,0,0
8,3,4,13,1369,300.5,2,57,0,0,0,0,1,4,0,0,0,1,0
4,3,1,7,3091,296.5,1,58,0,0,0,0,1,1,0,1,1,1,0
4,8,5,7,859,300.5,1,60,0,0,0,1,1,3,0,0,1,0,0
5,11,4,15,2864,301.5,1,16,0,0,0,0,1,3,0,1,0,1,0
1,19,4,18,1000,285.0,2,27,0,0,0,0,0,0,0,0,0,0,1
4,24,1,1,369,296.5,2,40,0,1,1,0,1,2,0,0,0,0,0
1,1,0,12,2000,280.0,0,82,0,0,0,0,0,0,0,0,0,1,1
7,28,1,11,1730,298.5,2,98,0,0,0,0,1,1,0,1,0,0,0
11,15,4,4,20,275.0,2,15,0,2,0,0,0,0,0,0,0,0,0
3,25,4,21,499,307.5,1,84,0,3,0,1,1,2,0,0,0,0,0
12,4,3,9,2000,281.5,1,69,0,0,0,0,0,0,0,0,0,1,1
4,21,0,9,1293,297.5,1,68,0,0,0,0,1,3,0,0,0,1,0
11,6,2,15,0,280.5,2,17,0,0,0,0,0,0,0,0,0,0,0
4,20,5,12,1893,299.0,1,77,0,0,0,1,1,1,0,1,0,0,0
5,10,1,1,452,293.5,0,76,0,2,2,0,1,3,0,0,0,0,0
9,4,5,21,230,284.5,1,57,0,0,2,1,0,0,0,0,0,0,0
5,28,2,20,2096,305.0,2,13,0,2,2,1,1,4,0,1,0,0,0
4,4,1,0,128,295.0,0,28,0,2,0,0,1,0,0,0,0,0,0
5,21,5,17,2405,304.5,0,70,0,0,0,1,1,4,0,1,1,0,0
3,16,3,14,1216,303.0,2,4,0,0,0,0,1,1,0,0,0,1,0
2,1,3,23,120,284.5,2,67,0,4,2,0,0,0,0,0,0,0,0
3,6,6,3,423,296.5,1,6,0,1,2,0,1,3,0,0,0,0,0
7,7,2,16,1750,303.0,2,87,0,0,0,0,1,2,0,1,0,0,0
2,14,5,16,150,284.0,1,13,0,0,0,1,0,0,0,0,0,0,0
5,29,6,14,1991,302.0,0,52,0,0,0,1,1,4,0,1,0,0,0
2,11,0,22,70,284.0,2,11,0,3,1,0,0,0,0,0,0,0,0
12,6,0,10,2000,279.0,0,35,0,0,0,0,0,0,0,0,0,1,1
11,24,4,22,40,286.0,2,94,0,4,0,0,0,0,0,0,0,0,0
10,28,3,10,1000,279.0,1,32,0,0,0,0,0,0,0,0,0,1,0
12,19,1,10,2000,281.0,1,13,0,0,0,0,0,0,0,0,0,1,1
8,29,0,2,256,295.0,0,16,0,2,1,0,1,1,0,0,0,0,0
6,26,5,7,1675,299.5,0,50,0,0,0,1,1,1,0,0,1,1,0
11,6,5,23,200,288.5,1,22,0,1,1,1,0,0,0,0,0,0,0
10,30,1,16,1000,283.0,0,29,0,0,0,0,0,0,0,0,0,1,0
3,30,1,7,2081,299.5,2,67,0,0,0,0,1,2,0,1,1,0,0
12,2,2,11,2000,281.5,0,90,0,0,0,0,0,0,0,0,0,1,1
8,18,4,0,258,297.0,0,5,0,2,1,0,1,1,0,0,0,0,0
1,19,6,9,2150,279.5,2,85,0,0,0,1,0,0,0,0,0,1,1
9,18,1,5,60,276.5,1,28,0,2,1,0,0,0,0,0,0,0,0
6,12,5,17,2341,302.5,0,53,0,0,0,1,1,3,0,1,1,0,0
3,13,6,10,2843,301.0,2,85,0,0,0,1,1,1,0,1,0,1,0
5,10,6,5,306,298.5,0,48,0,1,2,0,1,1,0,0,0,0,0
3,17,6,1,318,296.5,2,47,0,1,1,0,1,2,0,0,0,0,0
12,22,2,6,450,279.0,2,84,0,2,2,0,0,0,0,0,1,0,0
4,24,1,6,2123,296.0,1,27,0,4,1,0,1,1,0,1,1,0,0
1,9,4,5,40,275.5,2,57,0,0,1,0,0,0,0,0,0,0,0
10,27,6,17,1500,282.5,1,66,0,0,0,1,0,0,0,0,1,0,1
3,29,4,7,1716,297.5,0,49,0,0,0,0,1,4,0,0,1,1,0
11,22,1,17,1350,283.5,1,7,0,0,0,0,0,0,0,0,1,0,1
5,14,5,2,1724,298.0,1,11,0,3,2,0,1,0,0,1,0,0,0
1,6,1,9,1000,281.5,0,60,0,0,0,0,0,0,0,0,0,1,0
3,29,5,18,1524,305.0,2,12,0,0,0,1,1,4,0,0,0,1,0
4,11,2,6,2093,299.0,1,86,0,4,1,0,1,0,0,1,1,0,0
6,10,3,14,1286,304.0,0,32,0,0,0,0,1,2,0,0,0,1,0
2,19,0,11,0,279.5,1,15,0,0,0,0,0,0,0,0,0,0,0
4,4,0,3,1786,296.5,2,92,0,0,0,0,1,3,0,1,0,0,0
7,18,6,5,1784,295.5,0,58,0,2,1,0,1,2,0,1,0,0,0
2,9,1,6,470,278.0,0,37,0,4,2,0,0,0,0,0,1,0,0
7,6,5,23,412,306.5,0,88,0,2,0,1,1,2,0,0,0,0,0
11,22,2,7,1350,279.5,1,13,0,0,0,0,0,0,0,0,1,0,1
8,3,3,15,294,301.5,0,95,0,0,0,0,1,3,0,0,0,0,0
2,24,4,11,1000,281.5,1,1,0,0,0,0,0,0,0,0,0,1,0
3,28,5,8,1904,299.0,0,90,0,0,0,1,1,1,0,1,0,0,0
12,20,4,14,0,284.0,2,90,0,0,0,0,0,0,0,0,0,0,0
8,8,2,7,2206,299.5,1,72,0,0,0,0,1,3,0,1,1,0,0
8,17,2,5,1880,298.5,2,49,0,0,2,0,1,3,0,1,0,0,0
5,4,0,20,2089,305.0,0,57,0,4,2,1,1,3,0,1,0,0,0
10,25,4,10,1000,281.0,2,13,0,0,0,0,0,0,0,0,0,0,1
2,5,3,6,470,276.0,2,33,0,4,2,0,0,0,0,0,1,0,0
12,18,3,21,250,287.5,1,52,0,2,2,1,0,0,0,0,0,0,0
2,6,1,7,1350,279.5,1,19,0,0,0,0,0,0,0,0,1,0,1
3,7,6,21,579,307.5,0,75,0,4,1,1,1,4,0,0,0,0,0
3,29,0,21,514,305.5,1,94,0,0,2,1,1,3,0,0,0,0,0
2,27,6,16,1150,285.0,1,93,0,0,0,1,0,0,0,0,0,0,1
2,28,5,5,10,279.5,2,52,0,1,0,0,0,0,0,0,0,0,0
4,26,4,11,1263,299.5,1,96,0,0,0,0,1,2,0,0,0,1,0
3,11,1,5,205,298.5,2,54,0,1,0,0,1,0,0,0,0,0,0
10,1,6,5,100,279.5,0,85,0,2,2,0,0,0,0,0,0,0,0
4,11,2,4,1939,295.0,1,4,0,0,1,0,1,4,0,1,0,0,0
12,30,2,1,40,274.5,2,47,0,4,0,0,0,0,0,0,0,0,0
7,28,2,7,1584,300.5,1,46,0,0,0,0,1,1,0,0,1,1,0
7,9,2,16,2840,302.0,0,76,0,0,0,0,1,3,0,1,0,1,0
10,25,2,5,120,275.5,1,5,0,4,2,0,0,0,0,0,0,0,0
5,30,0,21,2002,307.5,1,75,0,2,2,1,1,2,0,1,0,0,0
7,2,5,16,1853,302.0,2,37,0,0,0,1,1,1,0,1,0,0,0
3,4,2,2,1713,295.0,0,82,0,3,0,0,1,0,0,1,0,0,0
10,17,6,8,150,279.0,2,72,0,0,0,1,0,0,0,0,0,0,0
10,24,3,14,1000,281.0,1,84,0,0,0,0,0,0,0,0,0,0,1
4,2,2,13,433,300.5,1,47,0,0,0,0,1,4,0,0,0,0,0
9,12,0,17,1350,282.5,1,15,0,0,0,0,0,0,0,0,1,1,0
10,6,1,6,360,277.0,1,79,0,1,0,0,0,0,0,0,1,0,0
1,5,5,13,150,282.5,0,95,0,0,0,1,0,0,0,0,0,0,0
8,18,1,11,1758,299.5,1,31,0,0,0,0,1,1,0,1,0,0,0
6,22,0,9,1193,298.5,1,86,0,0,0,0,1,1,0,0,0,1,0
6,11,1,14,2861,303.0,2,14,0,0,0,0,1,4,0,1,0,1,0
12,16,0,11,0,279.5,0,59,0,0,0,0,0,0,0,0,0,0,0
2,21,5,7,1500,279.5,2,5,0,0,0,1,0,0,0,0,1,0,1
7,12,2,20,1926,305.0,0,52,0,2,2,1,1,0,0,1,0,0,0
6,12,1,19,688,302.5,2,52,0,2,1,0,1,2,0,0,1,0,0
2,29,2,20,190,285.0,0,5,0,0,1,1,0,0,0,0,0,0,0
4,9,5,8,2947,297.0,1,21,0,0,0,1,1,2,0,1,0,1,0
3,14,3,14,1235,301.0,1,82,0,0,0,0,1,1,0,0,0,1,0
1,25,1,1,60,276.5,0,99,0,2,1,0,0,0,0,0,0,0,0
9,29,2,12,2000,282.0,2,76,0,0,0,0,0,0,0,0,0,1,1
6,29,0,11,2751,301.5,1,35,0,0,0,0,1,2,0,1,0,1,0
4,1,0,15,2779,301.5,0,27,0,0,0,0,1,2,0,1,0,1,0
12,29,6,15,1150,281.5,2,63,0,0,0,1,0,0,0,0,0,1,0
1,23,3,4,90,276.0,1,70,0,1,2,0,0,0,0,0,0,0,0
10,13,2,5,90,276.5,0,70,0,1,2,0,0,0,0,0,0,0,0
6,10,1,5,446,295.5,1,88,0,3,1,0,1,4,0,0,0,0,0
10,12,0,7,2350,279.5,2,84,0,0,0,0,0,0,0,0,1,1,1
9,5,5,10,1150,278.0,1,68,0,0,0,1,0,0,0,0,0,0,1
7,16,5,7,3340,297.5,1,45,0,0,0,1,1,4,0,1,1,1,0
6,25,5,10,347,302.0,1,21,0,0,0,1,1,1,0,0,0,0,0
12,27,2,12,2000,281.0,1,98,0,0,0,0,0,0,0,0,0,1,1
3,16,2,19,594,303.5,1,28,0,1,1,0,1,1,0,0,1,0,0
6,25,2,14,1242,304.0,0,84,0,0,0,0,1,1,0,0,0,1,0
9,5,1,3,30,278.5,1,4,0,3,0,0,0,0,0,0,0,0,0
5,26,0,20,2109,306.0,2,97,0,3,2,1,1,3,0,1,0,0,0
10,4,0,23,80,285.5,0,32,0,4,1,0,0,0,0,0,0,0,0
8,5,6,15,2939,301.5,2,31,0,0,0,1,1,2,0,1,0,1,0
4,5,0,21,2030,305.5,1,76,0,3,0,1,1,3,0,1,0,0,0
9,10,4,21,200,287.5,1,20,0,1,1,1,0,0,0,0,0,0,0
11,8,3,2,110,274.0,2,10,0,3,2,0,0,0,0,0,0,0,0
9,20,4,10,1000,280.0,1,87,0,0,0,0,0,0,0,0,0,0,1
5,12,6,11,1563,300.5,1,20,0,0,0,1,1,4,0,0,0,1,0
1,6,6,21,190,284.5,0,16,0,0,1,1,0,0,0,0,0,0,0
9,12,0,8,1000,278.0,2,91,0,0,0,0,0,0,0,0,0,0,1
5,10,0,8,320,300.0,2,67,0,0,0,0,1,3,0,0,0,0,0
9,8,1,20,180,286.0,0,76,0,3,0,1,0,0,0,0,0,0,0
5,23,0,10,1278,300.0,0,50,0,0,0,0,1,2,0,0,0,1,0
9,4,5,23,170,284.5,2,4,0,2,0,1,0,0,0,0,0,0,0
5,20,1,16,1869,305.0,0,41,0,0,0,0,1,4,0,1,0,0,0
11,12,1,6,440,278.0,2,51,0,1,2,0,0,0,0,0,1,0,0
10,14,1,21,170,283.5,1,27,0,2,0,1,0,0,0,0,0,0,0
11,2,5,21,190,284.5,2,50,0,0,1,1,0,0,0,0,0,0,0
7,21,4,0,1731,294.0,0,89,0,1,1,0,1,1,0,1,0,0,0
5,2,6,7,2221,299.5,1,20,0,0,0,1,1,1,0,1,1,0,0
7,8,5,4,1782,297.0,1,71,0,4,1,0,1,1,0,1,0,0,0
5,8,2,10,1287,300.0,0,75,0,0,0,0,1,3,0,0,0,1,0
2,2,5,23,180,285.5,0,57,0,3,0,1,0,0,0,0,0,0,0
5,25,5,14,1967,302.0,1,69,0,0,0,1,1,3,0,1,0,0,0
3,20,4,18,2914,302.0,2,63,0,0,0,0,1,4,0,1,0,1,0
6,30,0,11,2847,302.5,2,5,0,0,0,0,1,3,0,1,0,1,0
6,4,0,11,2730,300.5,1,24,0,0,0,0,1,2,0,1,0,1,0
7,12,6,11,491,301.5,0,18,0,0,0,1,1,4,0,0,0,0,0
8,11,0,15,1904,301.5,0,56,0,0,0,0,1,4,0,1,0,0,0
2,8,3,15,1000,282.5,0,34,0,0,0,0,0,0,0,0,0,0,1
2,24,0,14,1000,284.0,1,38,0,0,0,0,0,0,0,0,0,1,0
12,24,3,16,1000,283.0,2,8,0,0,0,0,0,0,0,0,0,0,1
5,17,0,12,344,301.0,0,19,0,0,0,0,1,3,0,0,0,0,0
5,28,3,21,455,307.5,1,32,0,0,2,1,1,2,0,0,0,0,0
9,12,6,3,80,278.5,0,22,0,0,2,0,0,0,0,0,0,0,0
7,1,4,6,2270,300.0,0,40,0,3,0,0,1,4,0,1,1,0,0
9,5,4,1,20,274.5,1,78,0,2,0,0,0,0,0,0,0,0,0
3,14,6,12,372,302.0,1,62,0,0,0,1,1,1,0,0,0,0,0
7,29,1,8,2660,297.0,2,73,0,0,0,0,1,1,0,1,0,1,0
8,20,6,2,1987,297.0,2,67,0,4,1,0,1,4,0,1,0,0,0
9,3,6,20,230,286.0,0,49,0,4,1,1,0,0,0,0,0,0,0
5,16,2,10,255,302.0,0,33,0,0,0,0,1,2,0,0,0,0,0
11,1,2,16,2000,281.0,0,31,0,0,0,0,0,0,0,0,0,1,1
9,20,4,8,2000,278.0,0,77,0,0,0,0,0,0,0,0,0,1,1
2,20,0,10,2000,278.0,0,74,0,0,0,0,0,0,0,0,0,1,1
10,15,4,7,2350,278.5,0,91,0,0,0,0,0,0,0,0,1,1,1
11,5,1,0,70,275.0,1,69,0,3,1,0,0,0,0,0,0,0,0
9,4,0,15,0,281.5,0,37,0,0,0,0,0,0,0,0,0,0,0
9,20,6,6,390,280.0,1,26,0,0,1,0,0,0,0,0,1,0,0
11,29,4,16,1000,282.0,1,5,0,0,0,0,0,0,0,0,0,0,1
6,4,0,14,1865,300.0,0,10,0,0,0,0,1,3,0,1,0,0,0
4,17,1,0,1622,297.0,2,51,0,0,0,0,1,0,0,1,0,0,0
12,8,3,0,10,274.0,0,56,0,1,0,0,0,0,0,0,0,0,0
7,7,6,0,348,296.0,2,79,0,2,2,0,1,2,0,0,0,0,0
1,18,1,14,1000,280.0,0,54,0,0,0,0,0,0,0,0,0,0,1
4,24,4,9,1342,300.5,2,11,0,0,0,0,1,3,0,0,0,1,0
4,4,3,13,241,303.5,0,4,0,0,0,0,1,2,0,0,0,0,0
3,27,6,17,2248,305.5,0,1,0,0,0,1,1,2,0,1,1,0,0
6,22,6,7,3354,298.5,1,8,0,0,0,1,1,4,0,1,1,1,0
10,17,1,15,1000,283.5,1,77,0,0,0,0,0,0,0,0,0,1,0
2,7,3,0,70,274.0,1,12,0,3,1,0,0,0,0,0,0,0,0
12,17,5,9,1150,280.5,0,25,0,0,0,1,0,0,0,0,0,1,0
11,30,3,19,430,283.5,1,32,0,0,2,0,0,0,0,0,1,0,0
3,20,2,4,1787,295.0,1,5,0,4,2,0,1,0,0,1,0,0,0
10,26,4,20,230,284.0,0,70,0,0,2,1,0,0,0,0,0,0,0
1,6,4,15,2000,282.5,0,93,0,0,0,0,0,0,0,0,0,1,1
7,30,5,14,1962,300.0,2,0,0,0,0,1,1,2,0,1,0,0,0
6,1,2,12,2796,302.0,1,36,0,0,0,0,1,2,0,1,0,1,0
8,1,5,8,455,300.0,2,67,0,0,0,1,1,2,0,0,0,0,0
5,28,1,23,129,307.5,2,33,0,1,0,0,1,0,0,0,0,0,0
9,2,1,3,60,278.5,0,86,0,2,1,0,0,0,0,0,0,0,0
9,24,4,6,470,280.0,0,10,0,4,2,0,0,0,0,0,1,0,0
3,27,5,23,1928,304.5,0,75,0,1,1,1,1,2,0,1,0,0,0
3,27,3,0,1892,297.0,0,57,0,0,0,0,1,4,0,1,0,0,0
6,25,0,23,1785,308.5,1,7,0,3,0,0,1,2,0,1,0,0,0
1,17,6,13,1150,279.5,1,91,0,0,0,1,0,0,0,0,0,1,0
9,11,6,4,40,276.0,2,20,0,0,1,0,0,0,0,0,0,0,0
5,17,1,23,1779,306.5,0,79,0,1,1,0,1,2,0,1,0,0,0
4,13,4,7,590,298.5,2,79,0,0,0,0,1,1,0,0,1,0,0
7,7,2,13,1844,300.5,2,85,0,0,0,0,1,3,0,1,0,0,0
12,26,2,21,190,285.5,2,56,0,0,1,1,0,0,0,0,0,0,0
9,12,3,23,120,287.5,1,56,0,4,2,0,0,0,0,0,0,0,0
3,14,0,15,1406,302.5,2,23,0,0,0,0,1,4,0,0,0,1,0
12,7,4,9,1000,280.5,1,0,0,0,0,0,0,0,0,0,0,0,1
6,23,1,16,2908,304.0,1,63,0,0,0,0,1,4,0,1,0,1,0
6,15,2,4,1962,298.0,0,43,0,3,1,0,1,4,0,1,0,0,0
5,19,1,7,1591,296.5,1,76,0,0,0,0,1,1,0,0,1,1,0
5,18,6,8,1940,298.0,1,57,0,0,0,1,1,2,0,1,0,0,0
11,12,0,1,50,273.5,1,35,0,1,1,0,0,0,0,0,0,0,0
6,6,6,6,770,297.0,1,95,0,3,2,0,1,2,0,0,1,0,0
3,13,1,9,2705,299.5,1,10,0,0,0,0,1,1,0,1,0,1,0
2,15,1,6,390,279.0,1,21,0,4,0,0,0,0,0,0,1,0,0
1,14,1,11,0,280.5,2,57,0,0,0,0,0,0,0,0,0,0,0
1,9,6,6,390,276.0,2,51,0,0,1,0,0,0,0,0,1,0,0
2,9,5,11,1150,279.5,2,20,0,0,0,1,0,0,0,0,0,1,0
3,22,1,14,197,303.0,1,89,0,0,0,0,1,1,0,0,0,0,0
5,23,6,21,460,303.5,0,46,0,1,0,1,1,3,0,0,0,0,0
1,12,1,2,100,276.0,1,15,0,2,2,0,0,0,0,0,0,0,0
11,25,3,21,160,285.5,0,1,0,1,0,1,0,0,0,0,0,0,0
1,26,5,5,40,275.5,0,63,0,4,0,0,0,0,0,0,0,0,0
7,25,6,22,1920,308.0,2,50,0,1,1,1,1,2,0,1,0,0,0
12,2,6,14,1150,281.0,2,49,0,0,0,1,0,0,0,0,0,0,1
3,30,0,21,2112,307.5,1,57,0,1,2,1,1,4,0,1,0,0,0
6,17,5,13,500,300.5,1,60,0,0,0,1,1,4,0,0,0,0,0
6,7,5,16,1958,303.0,0,73,0,0,0,1,1,3,0,1,0,0,0
11,27,1,4,70,278.0,2,50,0,3,1,0,0,0,0,0,0,0,0
7,4,1,4,1857,298.0,1,43,0,1,0,0,1,4,0,1,0,0,0
2,14,1,7,350,280.5,0,87,0,0,0,0,0,0,0,0,1,0,0
7,19,0,16,1714,303.0,1,72,0,0,0,0,1,1,0,1,0,0,0
7,2,0,17,2117,304.5,1,50,0,0,0,0,1,2,0,1,1,0,0
11,30,5,11,1150,281.5,2,52,0,0,0,1,0,0,0,0,0,0,1
7,12,4,22,1937,305.0,2,52,0,2,1,0,1,3,0,1,0,0,0
9,7,6,3,50,277.5,0,93,0,1,1,0,0,0,0,0,0,0,0
6,2,3,23,1899,304.5,2,53,0,2,0,0,1,3,0,1,0,0,0
11,29,0,6,420,278.0,0,20,0,3,1,0,0,0,0,0,1,0,0
9,12,1,9,0,279.5,1,30,0,0,0,0,0,0,0,0,0,0,0
3,24,6,21,2045,306.5,1,51,0,2,1,1,1,3,0,1,0,0,0
1,9,0,11,0,278.5,0,66,0,0,0,0,0,0,0,0,0,0,0
10,16,2,13,2000,283.5,2,49,0,0,0,0,0,0,0,0,0,1,1
4,6,5,2,378,295.0,2,9,0,0,0,0,1,4,0,0,0,0,0
7,19,6,6,2238,300.0,0,11,0,1,0,0,1,4,0,1,1,0,0
6,16,1,17,698,303.5,0,71,0,0,0,0,1,4,0,0,1,0,0
2,22,4,18,1000,283.0,0,36,0,0,0,0,0,0,0,0,0,1,0
3,7,4,17,1673,301.5,0,38,0,0,0,0,1,3,0,0,1,1,0
5,14,1,21,1850,306.5,0,31,0,2,1,1,1,0,0,1,0,0,0
7,13,5,13,1843,300.5,0,94,0,0,0,1,1,1,0,1,0,0,0
12,22,0,17,2350,282.5,1,11,0,0,0,0,0,0,0,0,1,1,1
5,10,2,15,1815,300.5,1,53,0,0,0,0,1,2,0,1,0,0,0
9,1,1,13,2000,280.5,0,9,0,0,0,0,0,0,0,0,0,1,1
