month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
1,14,0,8,0,280.0,1,63,0,0,0,0,0,0,0,0,0,0,0
4,3,3,23,315,306.5,2,22,0,2,1,0,1,2,0,0,0,0,0
1,3,6,14,1150,282.0,0,77,0,0,0,1,0,0,0,0,0,1,0
12,3,0,15,0,280.5,1,94,0,0,0,0,0,0,0,0,0,0,0
3,9,0,11,2810,300.5,2,84,0,0,0,0,1,3,0,1,0,1,0
1,2,1,9,2000,277.5,0,88,0,0,0,0,0,0,0,0,0,1,1
5,20,4,20,1973,306.0,2,12,0,3,1,1,1,1,0,1,0,0,0
6,11,1,12,1378,303.0,0,39,0,0,0,0,1,3,0,0,0,1,0
4,13,2,19,2177,305.5,1,53,0,3,0,0,1,3,0,1,1,0,0
7,25,4,11,1852,299.5,1,55,0,0,0,0,1,3,0,1,0,0,0
5,23,4,14,1747,300.0,2,9,0,0,0,0,1,2,0,1,0,0,0
1,16,6,4,120,276.0,0,50,0,4,2,0,0,0,0,0,0,0,0
10,12,0,23,100,285.5,1,2,0,2,2,0,0,0,0,0,0,0,0
4,9,5,13,3013,303.5,1,36,0,0,0,1,1,3,0,1,0,1,0
12,15,5,17,1500,285.5,2,46,0,0,0,1,0,0,0,0,1,1,0
11,19,5,14,150,280.0,1,7,0,0,0,1,0,0,0,0,0,0,0
1,9,2,17,1350,282.5,1,50,0,0,0,0,0,0,0,0,1,0,1
8,20,5,22,635,308.0,1,11,0,2,2,1,1,4,0,0,0,0,0
7,20,0,17,2165,303.5,0,22,0,0,0,0,1,2,0,1,1,0,0
9,21,3,16,0,282.0,1,92,0,0,0,0,0,0,0,0,0,0,0
2,15,6,12,1150,279.0,2,23,0,0,0,1,0,0,0,0,0,0,1
4,28,1,8,418,297.0,0,76,0,0,0,0,1,4,0,0,0,0,0
7,15,1,16,1349,302.0,2,59,0,0,0,0,1,4,0,0,0,1,0
1,17,6,4,120,278.0,2,86,0,4,2,0,0,0,0,0,0,0,0
3,17,5,11,2000,300.5,2,11,0,0,0,1,1,4,0,1,0,0,0
3,8,0,14,2939,300.0,2,35,0,0,0,0,1,4,0,1,0,1,0
6,20,1,20,609,303.0,1,11,0,1,1,1,1,4,0,0,0,0,0
12,3,2,18,2000,283.0,2,65,0,0,0,0,0,0,0,0,0,1,1
9,22,1,10,1000,279.0,0,65,0,0,0,0,0,0,0,0,0,0,1
10,4,4,10,1000,278.0,1,79,0,0,0,0,0,0,0,0,0,0,1
11,8,5,6,390,277.0,1,46,0,4,0,0,0,0,0,0,1,0,0
2,22,6,17,1500,283.5,0,26,0,0,0,1,0,0,0,0,1,1,0
11,27,0,23,50,286.5,2,9,0,1,1,0,0,0,0,0,0,0,0
3,2,4,14,1790,304.0,1,90,0,0,0,0,1,3,0,1,0,0,0
3,28,6,1,1695,296.5,1,20,0,2,0,0,1,0,0,1,0,0,0
1,22,3,20,270,285.0,2,80,0,4,2,1,0,0,0,0,0,0,0
9,23,3,16,0,284.0,0,63,0,0,0,0,0,0,0,0,0,0,0
6,16,0,17,1766,304.5,1,44,0,0,0,0,1,4,0,0,1,1,0
3,15,4,20,1837,305.0,0,70,0,2,0,1,1,0,0,1,0,0,0
2,14,3,1,30,273.5,1,45,0,3,0,0,0,0,0,0,0,0,0
11,17,1,19,440,285.5,1,80,0,1,2,0,0,0,0,0,1,0,0
3,10,2,1,1850,293.5,1,9,0,2,0,0,1,3,0,1,0,0,0
8,2,4,2,1672,298.0,1,9,0,4,0,0,1,0,0,1,0,0,0
6,16,0,14,1212,302.0,0,20,0,0,0,0,1,1,0,0,0,1,0
6,3,3,19,654,304.5,1,8,0,2,1,0,1,1,0,0,1,0,0
8,9,3,3,212,296.5,2,78,0,1,0,0,1,1,0,0,0,0,0
8,11,3,5,423,298.5,2,25,0,2,1,0,1,4,0,0,0,0,0
6,4,6,1,1907,294.5,0,86,0,3,0,0,1,3,0,1,0,0,0
1,18,4,23,20,287.5,2,50,0,2,0,0,0,0,0,0,0,0,0
10,16,0,3,30,274.5,0,56,0,3,0,0,0,0,0,0,0,0,0
12,30,1,6,350,279.0,0,79,0,0,0,0,0,0,0,0,1,0,0
12,11,0,9,2000,277.5,0,80,0,0,0,0,0,0,0,0,0,1,1
10,13,1,3,60,276.5,1,85,0,2,1,0,0,0,0,0,0,0,0
1,16,4,22,110,284.0,2,42,0,3,2,0,0,0,0,0,0,0,0
1,7,1,18,1000,285.0,0,78,0,0,0,0,0,0,0,0,0,0,1
2,30,3,1,50,273.5,2,83,0,1,1,0,0,0,0,0,0,0,0
9,15,1,15,1000,284.5,1,1,0,0,0,0,0,0,0,0,0,1,0
6,19,5,19,2391,306.5,0,92,0,2,2,1,1,3,0,1,1,0,0
3,10,0,7,661,298.5,2,96,0,0,0,0,1,3,0,0,1,0,0
3,28,0,0,1777,297.0,0,21,0,0,2,0,1,1,0,1,0,0,0
5,10,6,14,2865,302.0,1,38,0,0,0,1,1,1,0,1,0,1,0
6,9,1,9,1287,300.5,2,23,0,0,0,0,1,2,0,0,0,1,0
4,23,2,1,1829,295.5,0,59,0,1,0,0,1,2,0,1,0,0,0
12,22,0,15,2000,280.5,2,70,0,0,0,0,0,0,0,0,0,1,1
12,21,2,20,240,287.0,2,67,0,1,2,1,0,0,0,0,0,0,0
9,30,1,18,1000,286.0,0,25,0,0,0,0,0,0,0,0,0,1,0
11,6,4,4,40,279.0,2,54,0,0,1,0,0,0,0,0,0,0,0
4,16,6,12,1339,301.0,1,7,0,0,0,1,1,1,0,0,0,1,0
3,17,2,2,410,294.0,1,46,0,2,1,0,1,4,0,0,0,0,0
7,11,5,8,1873,300.0,0,28,0,0,0,1,1,1,0,1,0,0,0
12,28,2,15,0,282.5,1,93,0,0,0,0,0,0,0,0,0,0,0
6,17,0,20,522,305.0,2,8,0,3,0,1,1,3,0,0,0,0,0
9,11,1,22,80,287.0,2,92,0,4,1,0,0,0,0,0,0,0,0
12,1,3,13,1000,280.5,0,81,0,0,0,0,0,0,0,0,0,0,1
3,3,2,5,1844,297.5,0,12,0,1,1,0,1,2,0,1,0,0,0
7,21,0,18,2822,306.0,2,64,0,0,0,0,1,3,0,1,0,1,0
11,19,6,11,2150,280.5,1,72,0,0,0,1,0,0,0,0,0,1,1
7,29,3,19,726,302.5,2,10,0,1,2,0,1,2,0,0,1,0,0
6,14,3,22,416,308.0,2,25,0,4,2,0,1,3,0,0,0,0,0
5,8,2,5,1820,295.5,0,81,0,3,0,0,1,3,0,1,0,0,0
9,3,4,21,170,283.5,2,13,0,2,0,1,0,0,0,0,0,0,0
1,6,0,19,460,285.5,2,34,0,3,2,0,0,0,0,0,1,0,0
8,19,3,15,230,303.5,1,93,0,0,0,0,1,2,0,0,0,0,0
2,18,1,5,120,276.5,0,86,0,4,2,0,0,0,0,0,0,0,0
4,23,2,5,332,295.5,0,96,0,2,0,0,1,3,0,0,0,0,0
4,28,2,4,258,297.0,0,22,0,3,0,0,1,2,0,0,0,0,0
5,8,6,7,2312,297.5,0,30,0,0,0,1,1,3,0,1,1,0,0
2,15,3,7,1350,277.5,0,97,0,0,0,0,0,0,0,0,1,0,1
8,12,1,10,1321,298.0,2,12,0,0,0,0,1,3,0,0,0,1,0
1,26,6,10,150,279.0,0,59,0,0,0,1,0,0,0,0,0,0,0
1,14,3,21,200,285.5,1,90,0,1,1,1,0,0,0,0,0,0,0
12,21,4,8,1000,279.0,2,6,0,0,0,0,0,0,0,0,0,1,0
11,5,0,23,110,288.5,1,4,0,3,2,0,0,0,0,0,0,0,0
10,23,6,5,20,277.5,1,74,0,2,0,0,0,0,0,0,0,0,0
12,26,4,20,150,283.0,2,77,0,0,0,1,0,0,0,0,0,0,0
6,17,4,12,1339,303.0,1,13,0,0,0,0,1,3,0,0,0,1,0
6,25,5,13,3037,303.5,0,21,0,0,0,1,1,4,0,1,0,1,0
8,7,5,1,435,294.5,2,77,0,1,2,0,1,4,0,0,0,0,0
11,17,6,17,2500,282.5,2,52,0,0,0,1,0,0,0,0,1,1,1
3,22,3,16,1818,304.0,0,55,0,0,0,0,1,3,0,1,0,0,0
2,16,6,0,10,274.0,2,94,0,1,0,0,0,0,0,0,0,0,0
6,15,1,6,772,296.0,0,86,0,4,1,0,1,3,0,0,1,0,0
1,10,6,1,110,277.5,2,26,0,3,2,0,0,0,0,0,0,0,0
6,16,6,0,420,296.0,2,6,0,3,1,0,1,4,0,0,0,0,0
7,21,4,10,228,298.0,0,58,0,0,0,0,1,1,0,0,0,0,0
2,25,0,17,2350,281.5,2,70,0,0,0,0,0,0,0,0,1,1,1
4,15,5,8,2920,297.0,2,71,0,0,0,1,1,2,0,1,0,1,0
10,1,2,8,2000,278.0,2,38,0,0,0,0,0,0,0,0,0,1,1
1,19,4,1,40,274.5,0,74,0,4,0,0,0,0,0,0,0,0,0
7,3,5,18,2877,305.0,0,98,0,0,0,1,1,2,0,1,0,1,0
8,3,1,17,2204,305.5,2,81,0,0,0,0,1,3,0,1,1,0,0
4,19,0,15,2855,302.5,0,90,0,0,0,0,1,3,0,1,0,1,0
8,5,1,6,2111,296.0,2,51,0,0,0,0,1,2,0,1,1,0,0
1,12,4,21,250,286.5,2,75,0,2,2,1,0,0,0,0,0,0,0
10,9,0,15,0,281.5,0,19,0,0,0,0,0,0,0,0,0,0,0
9,29,6,14,1150,282.0,1,53,0,0,0,1,0,0,0,0,0,0,1
1,1,5,3,30,278.5,0,41,0,3,0,0,0,0,0,0,0,0,0
8,20,6,2,377,296.0,2,72,0,0,2,0,1,2,0,0,0,0,0
2,5,1,8,1000,278.0,0,34,0,0,0,0,0,0,0,0,0,1,0
5,26,2,14,2813,303.0,1,53,0,0,0,0,1,3,0,1,0,1,0
11,1,0,10,1000,282.0,2,8,0,0,0,0,0,0,0,0,0,1,0
2,15,2,0,60,277.0,0,67,0,2,1,0,0,0,0,0,0,0,0
11,18,0,16,0,283.0,2,36,0,0,0,0,0,0,0,0,0,0,0
1,21,0,21,270,286.5,2,12,0,4,2,1,0,0,0,0,0,0,0
12,6,2,0,30,276.0,0,77,0,3,0,0,0,0,0,0,0,0,0
9,8,2,11,2000,281.5,1,38,0,0,0,0,0,0,0,0,0,1,1
4,26,6,20,1848,307.0,0,9,0,0,2,1,1,0,0,1,0,0,0
6,6,6,23,395,308.5,0,38,0,1,1,1,1,0,0,0,0,0,0
1,20,4,0,110,274.0,0,94,0,3,2,0,0,0,0,0,0,0,0
12,15,2,12,1000,281.0,0,85,0,0,0,0,0,0,0,0,0,1,0
5,29,0,15,1392,304.5,1,42,0,0,0,0,1,4,0,0,0,1,0
6,29,3,21,1884,307.5,1,87,0,4,1,1,1,0,0,1,0,0,0
2,26,1,1,0,274.5,1,50,0,0,0,0,0,0,0,0,0,0,0
8,22,2,19,2255,306.5,1,15,0,2,1,0,1,3,0,1,1,0,0
1,7,3,13,1000,280.5,2,34,0,0,0,0,0,0,0,0,0,1,0
8,12,6,4,395,295.0,2,74,0,0,1,0,1,3,0,0,0,0,0
10,19,0,7,1350,278.5,1,32,0,0,0,0,0,0,0,0,1,1,0
4,23,1,0,504,294.0,2,10,0,0,2,0,1,4,0,0,0,0,0
11,21,3,20,230,287.0,0,58,0,0,2,1,0,0,0,0,0,0,0
6,13,0,2,1929,298.0,2,15,0,4,1,0,1,3,0,1,0,0,0
5,30,4,20,2055,305.0,2,3,0,3,2,1,1,2,0,1,0,0,0
1,21,5,3,100,277.5,0,62,0,2,2,0,0,0,0,0,0,0,0
3,20,5,7,1756,296.5,2,39,0,0,0,1,1,1,0,0,1,1,0
12,25,6,4,60,275.0,2,96,0,2,1,0,0,0,0,0,0,0,0
12,1,6,1,40,275.5,0,52,0,0,1,0,0,0,0,0,0,0,0
2,1,1,20,250,283.0,2,14,0,2,2,1,0,0,0,0,0,0,0
12,13,1,3,110,274.5,0,88,0,3,2,0,0,0,0,0,0,0,0
4,21,5,19,2396,305.5,2,55,0,3,0,1,1,4,0,1,1,0,0
8,28,6,17,811,301.5,1,23,0,0,0,1,1,2,0,0,1,0,0
6,11,5,12,1897,300.0,1,53,0,0,0,1,1,2,0,1,0,0,0
2,20,4,15,0,282.5,2,72,0,0,0,0,0,0,0,0,0,0,0
1,14,4,13,1000,283.5,0,4,0,0,0,0,0,0,0,0,0,1,0
12,23,3,23,40,286.5,2,80,0,0,1,0,0,0,0,0,0,0,0
6,2,5,23,2013,308.5,2,66,0,1,0,1,1,3,0,1,0,0,0
6,18,1,13,2797,303.5,1,15,0,0,0,0,1,2,0,1,0,1,0
7,25,0,8,2740,299.0,1,32,0,0,0,0,1,1,0,1,0,1,0
1,19,0,2,40,278.0,1,48,0,4,0,0,0,0,0,0,0,0,0
5,20,6,6,2103,300.0,0,14,0,3,0,0,1,1,0,1,1,0,0
6,13,4,19,2334,305.5,2,58,0,4,2,0,1,3,0,1,1,0,0
2,6,2,21,160,286.5,0,17,0,1,0,1,0,0,0,0,0,0,0
6,6,4,19,643,306.5,1,91,0,2,2,0,1,0,0,0,1,0,0
11,17,0,10,0,281.0,1,76,0,0,0,0,0,0,0,0,0,0,0
10,22,3,15,2000,281.5,1,82,0,0,0,0,0,0,0,0,0,1,1
11,20,4,9,0,278.5,2,98,0,0,0,0,0,0,0,0,0,0,0
1,2,0,18,0,283.0,2,81,0,0,0,0,0,0,0,0,0,0,0
10,6,0,15,1000,282.5,1,59,0,0,0,0,0,0,0,0,0,0,1
8,5,1,12,301,303.0,2,40,0,0,0,0,1,2,0,0,0,0,0
5,19,4,19,622,305.5,1,99,0,2,2,0,1,1,0,0,1,0,0
3,1,2,1,1743,296.5,2,8,0,0,0,0,1,1,0,1,0,0,0
11,11,1,17,1350,282.5,0,64,0,0,0,0,0,0,0,0,1,1,0
7,6,4,17,1722,304.5,2,85,0,0,0,0,1,4,0,0,1,1,0
10,14,4,22,110,286.0,1,16,0,3,2,0,0,0,0,0,0,0,0
1,22,3,11,1000,279.5,0,5,0,0,0,0,0,0,0,0,0,1,0
7,7,6,11,1504,302.5,1,71,0,0,0,1,1,3,0,0,0,1,0
4,13,5,13,2009,300.5,2,91,0,0,0,1,1,3,0,1,0,0,0
4,10,6,6,2301,297.0,0,4,0,0,2,0,1,3,0,1,1,0,0
6,18,6,3,2057,295.5,0,38,0,4,2,0,1,4,0,1,0,0,0
11,16,3,3,60,276.5,1,21,0,2,1,0,0,0,0,0,0,0,0
1,13,2,7,1350,279.5,1,26,0,0,0,0,0,0,0,0,1,0,1
3,26,2,17,3198,301.5,2,85,0,0,0,0,1,4,0,1,1,1,0
9,26,3,15,1000,283.5,1,72,0,0,0,0,0,0,0,0,0,0,1
11,9,1,8,0,277.0,2,76,0,0,0,0,0,0,0,0,0,0,0
11,27,4,0,40,275.0,2,21,0,4,0,0,0,0,0,0,0,0,0
3,8,4,3,1826,298.5,2,21,0,1,2,0,1,1,0,1,0,0,0
11,10,3,5,20,275.5,2,52,0,2,0,0,0,0,0,0,0,0,0
4,2,4,5,1728,296.5,1,82,0,0,1,0,1,1,0,1,0,0,0
11,9,0,12,0,279.0,0,81,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,718,297.0,2,88,0,4,1,0,1,2,0,0,1,0,0
6,4,1,11,315,299.5,0,7,0,0,0,0,1,2,0,0,0,0,0
9,30,6,18,150,285.0,1,51,0,0,0,1,0,0,0,0,0,0,0
5,11,3,8,307,300.0,2,98,0,0,0,0,1,2,0,0,0,0,0
12,19,6,7,1500,277.5,1,79,0,0,0,1,0,0,0,0,1,0,1
10,20,2,0,60,274.0,0,7,0,2,1,0,0,0,0,0,0,0,0
9,29,1,12,1000,282.0,0,46,0,0,0,0,0,0,0,0,0,0,1
10,20,6,1,60,275.5,1,70,0,2,1,0,0,0,0,0,0,0,0
10,20,2,8,0,281.0,0,20,0,0,0,0,0,0,0,0,0,0,0
10,7,1,6,400,280.0,0,56,0,1,1,0,0,0,0,0,1,0,0
1,30,0,2,70,277.0,2,22,0,3,1,0,0,0,0,0,0,0,0
2,28,4,10,2000,281.0,2,97,0,0,0,0,0,0,0,0,0,1,1
10,11,0,5,110,276.5,2,41,0,3,2,0,0,0,0,0,0,0,0
8,4,0,18,356,303.0,1,58,0,0,0,0,1,3,0,0,0,0,0
6,29,1,7,754,298.5,1,48,0,0,0,0,1,4,0,0,1,0,0
5,6,6,11,2022,299.5,0,57,0,0,0,1,1,3,0,1,0,0,0
5,29,0,2,1820,297.0,0,54,0,3,1,0,1,2,0,1,0,0,0
2,27,1,19,400,282.5,0,53,0,1,1,0,0,0,0,0,1,0,0
11,5,5,15,1150,282.5,2,7,0,0,0,1,0,0,0,0,0,0,1
4,6,2,12,1257,299.0,0,37,0,0,0,0,1,1,0,0,0,1,0
7,12,3,16,2889,302.0,2,49,0,0,0,0,1,4,0,1,0,1,0
12,13,5,5,80,276.5,2,36,0,4,1,0,0,0,0,0,0,0,0
9,22,1,23,90,286.5,1,86,0,1,2,0,0,0,0,0,0,0,0
7,20,1,1,1811,297.5,1,88,0,1,2,0,1,1,0,1,0,0,0
12,13,5,18,2150,284.0,2,98,0,0,0,1,0,0,0,0,0,1,1
3,13,6,11,2066,298.5,1,56,0,0,0,1,1,4,0,1,0,0,0
3,14,3,17,773,302.5,0,89,0,0,0,0,1,4,0,0,1,0,0
8,12,4,19,874,304.5,0,32,0,4,2,0,1,4,0,0,1,0,0
6,8,6,20,1899,304.0,1,58,0,2,2,1,1,0,0,1,0,0,0
7,3,3,19,827,305.5,2,11,0,4,0,0,1,4,0,0,1,0,0
10,25,4,23,10,287.5,1,13,0,1,0,0,0,0,0,0,0,0,0
7,17,5,3,493,296.5,0,34,0,4,1,0,1,4,0,0,0,0,0
11,26,1,20,210,286.0,1,36,0,2,1,1,0,0,0,0,0,0,0
7,17,6,10,1900,302.0,2,61,0,0,0,1,1,1,0,1,0,0,0
1,19,6,22,160,288.0,0,70,0,1,0,1,0,0,0,0,0,0,0
5,7,6,21,473,304.5,0,88,0,0,2,1,1,1,0,0,0,0,0
4,25,0,20,1852,303.0,0,8,0,1,0,1,1,1,0,1,0,0,0
4,11,3,23,305,306.5,2,62,0,2,0,0,1,2,0,0,0,0,0
7,18,5,14,1471,303.0,1,70,0,0,0,1,1,3,0,0,0,1,0
12,7,1,1,0,277.5,0,34,0,0,0,0,0,0,0,0,0,0,0
9,19,6,4,100,278.0,0,56,0,2,2,0,0,0,0,0,0,0,0
6,3,5,14,497,304.0,2,24,0,0,0,1,1,3,0,0,0,0,0
11,29,5,23,260,284.5,0,88,0,3,2,1,0,0,0,0,0,0,0
8,28,0,5,1718,296.5,1,96,0,1,2,0,1,0,0,1,0,0,0
6,5,3,19,624,302.5,2,65,0,0,1,0,1,2,0,0,1,0,0
10,23,3,13,2000,279.5,0,76,0,0,0,0,0,0,0,0,0,1,1
4,6,4,18,1750,305.0,0,33,0,0,0,0,1,1,0,1,0,0,0
3,7,5,22,1919,305.0,1,57,0,4,0,1,1,2,0,1,0,0,0
5,7,4,9,1712,300.5,2,71,0,0,0,0,1,1,0,1,0,0,0
4,5,0,23,430,308.5,1,79,0,3,1,0,1,3,0,0,0,0,0
3,21,3,8,233,300.0,1,94,0,0,0,0,1,1,0,0,0,0,0
6,23,3,8,1435,300.0,0,33,0,0,0,0,1,4,0,0,0,1,0
2,6,3,18,2000,286.0,1,65,0,0,0,0,0,0,0,0,0,1,1
4,27,2,14,1415,303.0,0,38,0,0,0,0,1,4,0,0,0,1,0
5,29,0,18,290,304.0,2,46,0,0,0,0,1,3,0,0,0,0,0
11,2,6,16,2150,283.0,2,1,0,0,0,1,0,0,0,0,0,1,1
7,3,3,18,2701,302.0,1,80,0,0,0,0,1,1,0,1,0,1,0
8,24,2,20,2114,307.0,1,85,0,3,2,1,1,3,0,1,0,0,0
11,5,2,20,250,284.0,1,23,0,2,2,1,0,0,0,0,0,0,0
5,7,5,18,374,306.0,0,80,0,0,0,1,1,2,0,0,0,0,0
11,2,6,10,150,280.0,0,49,0,0,0,1,0,0,0,0,0,0,0
9,7,6,18,1150,285.0,2,70,0,0,0,1,0,0,0,0,0,1,0
5,23,6,23,2104,305.5,0,97,0,3,2,1,1,3,0,1,0,0,0
3,6,1,0,341,293.0,1,25,0,4,2,0,1,2,0,0,0,0,0
4,26,6,23,2071,307.5,0,93,0,3,0,1,1,4,0,1,0,0,0
2,7,1,12,1000,281.0,1,80,0,0,0,0,0,0,0,0,0,1,0
2,2,3,6,470,279.0,0,13,0,4,2,0,0,0,0,0,1,0,0
1,8,1,3,100,278.5,1,28,0,2,2,0,0,0,0,0,0,0,0
11,2,5,4,70,276.0,0,80,0,3,1,0,0,0,0,0,0,0,0
8,9,2,14,1244,301.0,1,95,0,0,0,0,1,1,0,0,0,1,0
7,11,4,22,1903,306.0,2,87,0,0,1,0,1,3,0,1,0,0,0
8,29,2,15,1304,304.5,0,40,0,0,0,0,1,3,0,0,0,1,0
3,14,6,23,381,306.5,2,75,0,1,0,1,1,1,0,0,0,0,0
3,16,1,3,1991,294.5,2,90,0,0,2,0,1,4,0,1,0,0,0
9,1,2,6,410,280.0,2,47,0,2,1,0,0,0,0,0,1,0,0
6,10,4,8,1395,298.0,0,24,0,0,0,0,1,4,0,0,0,1,0
5,27,3,18,1884,306.0,1,30,0,0,0,0,1,4,0,1,0,0,0
6,23,5,15,1477,304.5,1,95,0,0,0,1,1,3,0,0,0,1,0
11,5,0,15,0,282.5,0,31,0,0,0,0,0,0,0,0,0,0,0
10,22,1,3,80,277.5,0,98,0,4,1,0,0,0,0,0,0,0,0
12,11,6,4,50,278.0,2,48,0,1,1,0,0,0,0,0,0,0,0
11,5,0,17,1350,283.5,1,68,0,0,0,0,0,0,0,0,1,0,1
8,21,4,0,204,296.0,2,20,0,1,0,0,1,0,0,0,0,0,0
11,26,5,21,160,283.5,2,86,0,1,0,1,0,0,0,0,0,0,0
9,10,1,9,1000,277.5,2,0,0,0,0,0,0,0,0,0,0,1,0
8,27,4,15,1370,301.5,1,39,0,0,0,0,1,3,0,0,0,1,0
6,29,2,7,637,298.5,1,38,0,0,0,0,1,2,0,0,1,0,0
11,2,5,14,2150,281.0,0,84,0,0,0,1,0,0,0,0,0,1,1
10,25,2,5,70,276.5,1,66,0,3,1,0,0,0,0,0,0,0,0
4,29,6,6,2137,297.0,1,3,0,3,0,0,1,2,0,1,1,0,0
8,20,5,22,445,308.0,1,5,0,1,1,1,1,2,0,0,0,0,0
4,11,4,9,2807,301.5,2,6,0,0,0,0,1,2,0,1,0,1,0
4,23,2,8,211,298.0,2,40,0,0,0,0,1,1,0,0,0,0,0
5,30,3,2,364,294.0,0,0,0,3,2,0,1,2,0,0,0,0,0
12,22,3,16,1000,281.0,2,14,0,0,0,0,0,0,0,0,0,1,0
10,18,3,14,1000,284.0,1,47,0,0,0,0,0,0,0,0,0,0,1
3,7,4,20,1905,304.0,2,79,0,3,2,1,1,0,0,1,0,0,0
9,3,0,13,0,279.5,0,18,0,0,0,0,0,0,0,0,0,0,0
4,21,4,21,1966,307.5,2,3,0,3,0,1,1,3,0,1,0,0,0
11,26,6,4,60,278.0,1,54,0,2,1,0,0,0,0,0,0,0,0
7,22,1,11,2733,302.5,1,40,0,0,0,0,1,1,0,1,0,1,0
10,22,3,3,20,274.5,1,99,0,2,0,0,0,0,0,0,0,0,0
7,16,4,11,1839,299.5,1,4,0,0,0,0,1,3,0,1,0,0,0
9,4,5,14,1150,281.0,2,4,0,0,0,1,0,0,0,0,0,0,1
3,6,1,23,370,308.5,0,15,0,3,1,0,1,3,0,0,0,0,0
11,17,1,19,350,285.5,2,79,0,0,0,0,0,0,0,0,1,0,0
9,20,2,23,70,285.5,1,43,0,3,1,0,0,0,0,0,0,0,0
8,9,4,12,1391,300.0,2,22,0,0,0,0,1,4,0,0,0,1,0
4,25,1,18,2797,305.0,2,70,0,0,0,0,1,2,0,1,0,1,0
4,4,0,4,1892,295.0,0,22,0,0,0,0,1,4,0,1,0,0,0
4,5,2,13,1178,302.5,1,65,0,0,0,0,1,1,0,0,0,1,0
11,5,1,17,2350,285.5,1,21,0,0,0,0,0,0,0,0,1,1,1
8,3,4,16,1247,302.0,1,4,0,0,0,0,1,2,0,0,0,1,0
8,13,0,17,3196,305.5,2,49,0,0,0,0,1,4,0,1,1,1,0
12,21,4,16,2000,281.0,1,65,0,0,0,0,0,0,0,0,0,1,1
7,17,0,5,1667,297.5,1,63,0,3,0,0,1,0,0,1,0,0,0
12,18,0,2,70,277.0,0,86,0,3,1,0,0,0,0,0,0,0,0
12,2,2,20,220,287.0,1,31,0,3,1,1,0,0,0,0,0,0,0
4,13,3,19,744,305.5,2,64,0,0,0,0,1,4,0,0,1,0,0
5,5,1,7,3187,297.5,2,54,0,0,0,0,1,3,0,1,1,1,0
7,26,0,14,1700,304.0,1,54,0,0,0,0,1,1,0,1,0,0,0
4,23,0,8,2732,298.0,0,32,0,0,0,0,1,2,0,1,0,1,0
3,8,6,16,1878,301.0,2,50,0,0,0,1,1,1,0,1,0,0,0
3,3,5,17,1778,303.5,2,83,0,0,0,1,1,2,0,0,1,1,0
5,20,5,16,526,303.0,1,70,0,0,0,1,1,4,0,0,0,0,0
6,25,2,1,241,293.5,1,23,0,2,2,0,1,0,0,0,0,0,0
10,5,5,3,30,275.5,0,38,0,3,0,0,0,0,0,0,0,0,0
11,20,4,22,120,284.0,1,23,0,4,2,0,0,0,0,0,0,0,0
2,12,3,13,1000,279.5,0,76,0,0,0,0,0,0,0,0,0,0,1
2,13,0,22,80,288.0,2,81,0,4,1,0,0,0,0,0,0,0,0
3,27,2,10,1335,299.0,2,57,0,0,0,0,1,3,0,0,0,1,0
12,21,0,17,1350,281.5,1,36,0,0,0,0,0,0,0,0,1,0,1
6,29,2,20,1911,306.0,1,68,0,3,1,1,1,1,0,1,0,0,0
3,10,3,2,1781,294.0,2,58,0,4,0,0,1,1,0,1,0,0,0
10,11,6,3,50,274.5,1,38,0,1,1,0,0,0,0,0,0,0,0
1,1,2,21,190,287.5,1,34,0,0,1,1,0,0,0,0,0,0,0
12,21,4,19,380,284.5,0,49,0,3,0,0,0,0,0,0,1,0,0
3,24,4,18,285,305.0,1,59,0,0,0,0,1,2,0,0,0,0,0
11,24,6,10,2150,278.0,2,51,0,0,0,1,0,0,0,0,0,1,1
2,19,5,7,500,279.5,0,65,0,0,0,1,0,0,0,0,1,0,0
4,2,1,17,3217,304.5,0,85,0,0,0,0,1,3,0,1,1,1,0
6,14,2,5,325,298.5,0,18,0,1,2,0,1,2,0,0,0,0,0
10,21,5,9,1150,279.5,0,0,0,0,0,1,0,0,0,0,0,1,0
2,6,3,6,440,279.0,0,17,0,1,2,0,0,0,0,0,1,0,0
2,29,2,2,30,278.0,2,9,0,3,0,0,0,0,0,0,0,0,0
1,8,5,15,2150,280.5,2,41,0,0,0,1,0,0,0,0,0,1,1
3,3,6,2,1725,294.0,0,52,0,2,1,0,1,1,0,1,0,0,0
9,10,4,6,430,277.0,1,81,0,0,2,0,0,0,0,0,1,0,0
3,22,2,9,2759,297.5,1,6,0,0,0,0,1,1,0,1,0,1,0
4,8,4,3,354,298.5,1,38,0,4,2,0,1,1,0,0,0,0,0
11,19,4,18,1000,286.0,1,74,0,0,0,0,0,0,0,0,0,1,0
12,26,3,4,20,278.0,2,77,0,2,0,0,0,0,0,0,0,0,0
9,23,3,5,60,276.5,2,61,0,2,1,0,0,0,0,0,0,0,0
9,15,3,16,1000,284.0,2,74,0,0,0,0,0,0,0,0,0,0,1
3,20,0,5,1939,298.5,0,3,0,4,2,0,1,3,0,1,0,0,0
12,13,0,18,1000,282.0,2,7,0,0,0,0,0,0,0,0,0,0,1
